id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
10830,Jean Négoce,27,1322,3,2.1764128422364593,4,4.017119113355875,29,31,2,0,F M S,Eintracht Frankfurt,3,2.1764128422364593,8.62068572640419,3.9261697940528393
14177,Livan Burcu,18,621,1,2.16127123311162,1,0.5088458983227611,16,9,4,0,F M S,Union Berlin,1,2.16127123311162,2.6868134327232838,0.9930684771388769
7783,Xaver Schlager,26,1844,3,2.157680917531252,1,2.197766998782754,21,21,6,0,M S,RasenBallsport Leipzig,3,2.157680917531252,20.343336034566164,17.009082730859518
8778,Fabio Silva,28,784,2,2.105187201872468,6,2.759688064455986,23,17,3,0,F M S,Borussia Dortmund,2,2.105187201872468,7.064148070290685,2.9445341546088457
13429,Julian Niehues,24,1416,3,2.098195953294635,0,0.7285752408206463,18,7,1,0,M S,FC Heidenheim,3,2.098195953294635,4.336162481456995,2.817117601633072
13012,Robin Hranác,29,2261,1,2.0698564872145653,0,0.12790422700345516,8,3,5,0,D S,Hoffenheim,1,2.0698564872145653,7.542697021737695,7.542697021737695
13122,Nathaniel Brown,33,2668,4,2.06600034981966,4,3.1800129488110542,18,34,3,0,D M S,Eintracht Frankfurt,4,2.06600034981966,10.054680230095983,6.042703531682491
315,Matthias Ginter,32,2845,3,2.0582033302634954,3,2.107471376657486,19,14,3,0,D,Freiburg,3,2.0582033302634954,11.456075862050056,9.383744865655899
7058,Kevin Stöger,29,1322,1,2.0543773360550404,1,2.050934341736138,23,27,3,0,M S,Borussia M.Gladbach,1,1.2966006584465504,6.800350913777947,5.208155047148466
8205,Jan Thielmann,26,1582,3,2.051962135359645,1,0.9982307981699705,27,14,4,0,D F M S,FC Cologne,3,2.051962135359645,7.126834977418184,4.80776459723711
7106,Philipp Mwene,29,2081,1,2.0332534685730934,2,2.139080299064517,10,18,4,0,D M S,Mainz 05,1,2.0332534685730934,8.51742416061461,6.025996465235949
14126,Montrell Culbreath,12,756,1,2.02140474319458,0,0.39969558268785477,8,6,0,0,D S,Bayer Leverkusen,1,2.02140474319458,4.640004459768534,2.365470964461565
11314,Keke Maximilian Topp,20,617,1,2.021150179207325,1,0.873332935385406,25,9,4,0,F S,Werder Bremen,1,2.021150179207325,4.603332705795765,2.0922563280910254
14421,Samuele Inácio,7,371,1,2.006677269935608,0,0.9181690961122513,9,8,2,0,M S,Borussia Dortmund,1,2.006677269935608,3.439340591430664,1.4145637080073357
3738,Serhou Guirassy,33,2366,17,19.91118175908923,1,1.9295950140804052,84,20,3,0,F S,Borussia Dortmund,16,17.63785172626376,19.162629645317793,4.181204119697213
1236,Patrik Schick,28,2005,16,19.421328123658895,3,3.1920390371233225,72,14,2,0,F M S,Bayer Leverkusen,12,15.632444690912962,18.847500883042812,3.710258255712688
10804,Deniz Undav,29,2261,19,19.05754723213613,6,5.584789767861366,124,38,5,0,F M S,VfB Stuttgart,19,18.299770614132285,30.379802346229553,9.692078652791679
7422,Christoph Baumgartner,33,2811,13,18.02284111827612,8,4.292830726131797,81,37,10,0,M S,RasenBallsport Leipzig,13,17.26506443321705,24.001264337450266,8.360922181978822
13852,Rômulo,30,2246,9,15.936640277504921,4,3.606802409514785,63,25,3,0,F M S,RasenBallsport Leipzig,9,15.178863540291786,23.735963854938745,7.021602770313621
10408,Luis Díaz,32,2464,15,14.85997650027275,14,10.122723823413253,88,65,5,1,M S,Bayern Munich,15,14.85997650027275,36.54146680980921,15.259370246902108
13013,Haris Tabakovic,32,2424,13,14.339333239942789,2,1.8832440096884966,67,16,5,0,F S,Borussia M.Gladbach,13,12.823779825121164,12.752545801922679,2.8414238188415766
7108,Jonathan Burkardt,22,1351,13,13.116983085870743,1,0.6681167893111706,41,9,1,0,F S,Eintracht Frankfurt,9,10.085876282304525,12.243965607136488,3.2149797938764095
956,Andrej Kramaric,34,2256,14,13.078245226293802,6,4.530489624477923,65,35,2,0,F M S,Hoffenheim,9,9.289361868053675,18.172342345118523,7.810636706650257
13911,Said El Mala,34,1965,13,12.582745539024472,4,4.186228644102812,74,20,4,0,F M S,FC Cologne,12,11.824968876317143,17.244747333228588,3.3356826342642307
11845,Phillip Tietz,29,1811,6,11.598579058423638,2,1.9211469320580363,51,19,4,0,F S,"Augsburg,Mainz 05",6,10.840802321210504,15.156334765255451,4.183608392253518
9948,Michael Olise,32,2308,15,11.545709690079093,19,17.044203309342265,102,79,8,0,M S,Bayern Munich,15,11.545709690079093,39.00864061713219,16.973004333674908
12421,Andrej Ilic,32,2238,5,11.113924760371447,9,4.753498738631606,71,30,5,0,F M S,Union Berlin,5,10.356148082762957,13.322315469384193,2.3859814694151282
8869,Ragnar Ache,29,1739,7,11.002535559237003,4,2.971193479374051,52,28,3,0,F S,FC Cologne,7,11.002535559237003,12.966331753879786,3.5218909652903676
82,Nadiem Amiri,26,2112,12,10.704714082181454,2,6.560079865157604,54,64,6,0,F M S,Mainz 05,4,4.642500706017017,12.271673714742064,5.860426990315318
10289,Tom Bischof,26,1282,3,1.9813645593822002,3,2.8520854637026787,30,24,2,0,D M S,Bayern Munich,3,1.9813645593822002,11.289959888905287,8.018809024244547
13078,Chema Andres,25,1299,3,1.9759311750531197,0,1.2185792801901698,15,15,5,0,M S,VfB Stuttgart,3,1.9759311750531197,8.577176412567496,7.514525938779116
13973,Albian Hajdari,30,2449,1,1.951246085576713,2,1.4744714088737965,19,9,10,0,D S,Hoffenheim,1,1.951246085576713,9.048692982643843,7.608659699559212
6273,Robin Koch,32,2840,3,1.926746228709817,1,0.7194755170494318,15,10,1,1,D,Eintracht Frankfurt,3,1.926746228709817,8.281017616391182,7.552546437829733
269,Dominik Kohr,29,2366,2,1.8827898502349854,0,1.911913337185979,16,10,9,2,D S,Mainz 05,2,1.8827898502349854,7.240472108125687,6.1323061883449554
14371,Kento Shiogai,12,292,1,1.8814079575240612,0,0.5708257630467415,9,2,3,0,M S,Wolfsburg,1,1.8814079575240612,2.8516479656100273,0.4630212336778641
106,Waldemar Anton,32,2880,2,1.8469386994838715,0,0.4476184593513608,16,8,3,0,D,Borussia Dortmund,2,1.8469386994838715,13.16260596551001,12.66744858212769
40,Stefan Bell,18,1044,2,1.840271808207035,1,1.202451154589653,12,5,4,0,D S,Mainz 05,2,1.840271808207035,3.5781668480485678,1.6757325250655413
12904,Samuel Mbangula,26,1160,3,1.8366767894476652,2,1.0369327440857887,17,14,0,0,F M S,Werder Bremen,3,1.8366767894476652,4.303910743445158,1.9078107355162501
11871,Nicolas Seiwald,33,2730,0,1.818481955677271,2,1.8090799655765295,20,15,2,0,D M S,RasenBallsport Leipzig,0,1.818481955677271,16.26779694482684,14.033266069367528
9053,Eric Martel,31,2579,2,1.814234547317028,2,2.0577999372035265,23,14,10,1,D M S,FC Cologne,2,1.814234547317028,9.843018800020218,7.845337048172951
10863,Aaron Zehnter,20,1467,2,1.8096191370859742,0,1.0538889579474926,11,16,0,0,D M S,Wolfsburg,2,1.8096191370859742,5.76640553586185,3.103568371385336
12069,Junior Adamu,9,456,1,1.7867614552378654,1,1.2455768771469593,8,5,1,0,F S,Freiburg,1,1.7867614552378654,2.3196257650852203,0.8252495266497135
7410,Andras Schafer,28,1420,2,1.778747895732522,1,0.7768908403813839,27,6,2,1,M S,Union Berlin,2,1.778747895732522,5.5322664473205805,3.3308603167533875
10730,Muhammed Damar,15,243,0,1.7655513063073158,0,1.0132234552875161,12,12,0,0,F M S,Hoffenheim,0,1.7655513063073158,3.105889745056629,0.7359195481985807
11850,Cédric Zesiger,27,1798,0,1.7500400636345148,0,0.5558719579130411,12,9,5,0,D S,Augsburg,0,1.7500400636345148,4.428809206932783,3.970293586142361
7264,Han-Noah Massengo,33,2455,2,1.7316314969211817,1,1.635585960932076,20,17,5,0,M S,Augsburg,2,1.7316314969211817,8.934063652530313,5.818135930225253
2693,Marius Wolf,29,1002,1,1.7143956972286105,1,3.691459383815527,14,21,4,0,D F M S,Augsburg,1,1.7143956972286105,4.361116588115692,1.4035527957603335
12761,Yukinari Sugawara,31,2444,0,1.6741932658478618,6,2.4432157278060913,30,20,2,1,D S,Werder Bremen,0,1.6741932658478618,8.13111265283078,5.448099664412439
9689,Albert Sambi Lokonga,26,1724,5,1.667557841166854,0,1.3766824714839458,19,25,3,0,M S,Hamburger SV,5,1.667557841166854,6.4992835521698,4.499082233756781
7940,Denis Vavro,17,1168,1,1.6649845857173204,0,0.17777816951274872,12,3,2,0,D S,Wolfsburg,1,1.6649845857173204,1.7065384555608034,1.423941339366138
12928,Alexander Prass,32,1269,3,1.6435396876186132,2,2.1666669230908155,18,18,4,0,D M S,Hoffenheim,3,1.6435396876186132,6.382722614333034,3.386800726875663
12978,Jackson Irvine,24,1617,0,1.6277177091687918,1,0.908556679263711,19,11,0,1,M S,St. Pauli,0,1.6277177091687918,4.692420791834593,2.7359869442880154
7937,Julian Chabot,27,2307,0,1.6176300728693604,0,0.2743483893573284,18,7,3,0,D S,VfB Stuttgart,0,1.6176300728693604,11.031767396256328,10.77568300254643
12918,Kaishu Sano,34,3060,1,1.6013844851404428,2,3.6190584171563387,24,25,1,0,M,Mainz 05,1,1.6013844851404428,14.120248086750507,10.931938745081425
10550,Tom Rothe,21,1018,2,1.6000693328678608,0,0.9030134752392769,19,11,1,1,D S,Union Berlin,2,1.6000693328678608,2.1565405651926994,1.3000704422593117
11547,Aleksandar Pavlovic,24,1451,3,1.549274168908596,1,1.9520273748785257,10,21,2,0,M S,Bayern Munich,3,1.549274168908596,14.45808819681406,12.501133061945438
5225,Bakery Jatta,15,934,1,1.5474212262779474,1,0.29656318202614784,11,5,1,0,D M S,Hamburger SV,1,1.5474212262779474,2.9988179728388786,1.4511013012379408
13326,Abdoulie Ceesay,20,282,3,1.543990956619382,0,0.4445373900234699,11,3,4,0,S,St. Pauli,3,1.543990956619382,1.7915069554001093,0.24322334676980972
12987,Luca Kerber,18,670,2,1.526185255497694,0,0.15216649509966373,9,2,3,0,M S,FC Heidenheim,2,1.526185255497694,1.823819350451231,0.5324585903435946
13428,Marin Ljubicic,2,11,2,1.5059347748756409,0,0,2,0,0,0,S,Union Berlin,2,1.5059347748756409,0.6139925122261047,0
9715,Hiroki Ito,16,918,1,1.4966442808508873,2,1.0980801191180944,10,6,0,0,D S,Bayern Munich,1,1.4966442808508873,5.908010467886925,5.104044854640961
13908,Sebastian Sebulonsen,31,2519,0,1.4893776644021273,0,2.7618500273674726,31,21,5,0,D S,FC Cologne,0,1.4893776644021273,11.220519538968801,8.312318425625563
12976,Philipp Treu,28,2195,1,1.471756223589182,2,1.8126822467893362,17,20,2,0,D M S,Freiburg,1,1.471756223589182,7.696102367714047,4.845858434215188
9458,Josip Stanisic,26,1842,2,1.4695102348923683,3,3.6430143248289824,7,24,1,0,D S,Bayern Munich,2,1.4695102348923683,17.444418190047145,15.49496734701097
9537,William Mikelbrencis,26,1384,0,1.4683683505281806,4,2.816693114116788,12,16,3,0,D M S,Hamburger SV,0,1.4683683505281806,4.9622572138905525,0.8413018770515919
12922,Samuel Essende,14,361,1,1.4566263109445572,0,0.4276743633672595,17,4,2,0,F S,Augsburg,1,1.4566263109445572,1.6914420491084456,0.13694370351731777
9986,Kristijan Jakic,26,1655,2,1.4403803190216422,1,1.360763007774949,18,13,5,0,D M S,Augsburg,2,1.4403803190216422,4.3531388053670526,3.167064012028277
13910,Ísak Bergmann Jóhannesson,31,1830,2,1.4332966785877943,2,2.4116498064249754,14,33,6,0,M S,FC Cologne,2,1.4332966785877943,9.597796699032187,7.102902231737971
9999,Arthur Theate,24,2147,1,1.423735129646957,0,0.5266659539192915,16,11,8,0,D,Eintracht Frankfurt,1,1.423735129646957,9.639633066952229,8.652226217091084
11911,Hugo Larsson,25,1839,2,1.4220624901354313,2,1.1869177855551243,13,19,0,0,M S,Eintracht Frankfurt,2,1.4220624901354313,5.631294704973698,3.755781836807728
13883,Joel Chima Fujita,32,2689,1,1.4086154643446207,3,4.352827329188585,32,30,6,0,F M S,St. Pauli,1,1.4086154643446207,9.678257964551449,4.85630483366549
11236,Aljoscha Kemlein,30,1984,0,1.4002653919160366,2,1.5705977864563465,17,14,4,0,M S,Union Berlin,0,1.4002653919160366,6.956056768074632,5.00193196348846
7065,Florian Neuhaus,17,945,0,1.392402342054993,1,1.0026175901293755,22,9,0,0,F M S,Borussia M.Gladbach,0,1.392402342054993,4.8506131283938885,3.3897639103233814
10394,Jonas Wind,11,480,1,1.382240418344736,0,0.2623850591480732,9,5,1,0,F S,Wolfsburg,1,1.382240418344736,2.308900620788336,1.0269743390381336
12915,Philipp Sander,30,2475,2,1.3780800057575107,0,0.8148279991000891,25,11,4,0,D M S,Borussia M.Gladbach,2,1.3780800057575107,10.055795773863792,8.980093076825142
12053,Mikkel Kaufmann,16,519,1,1.3755719233304262,1,1.2740651369094849,11,4,2,0,F S,FC Heidenheim,1,1.3755719233304262,1.9072575066238642,0.16082654893398285
13922,Miro Muheim,29,2443,0,1.3705227468162775,4,3.492499830201268,24,40,7,1,D M S,Hamburger SV,0,1.3705227468162775,6.304988786578178,4.909944733604789
7401,Keven Schlotterbeck,24,2025,0,1.3001904971897602,1,1.029070470482111,12,12,5,1,D S,Augsburg,0,0.5424138195812702,5.31422508880496,4.888037363067269
6638,Linton Maina,24,1007,2,1.2888539992272854,0,3.1843907181173563,20,17,0,0,D F M S,FC Cologne,2,1.2888539992272854,6.206527906470001,2.01717865280807
9711,Patrick Osterhage,20,1190,1,1.2812672033905983,0,0.33297303691506386,7,6,4,0,M S,Freiburg,1,1.2812672033905983,3.0878038182854652,1.5657243579626083
14025,Alessio Castro-Montes,14,662,1,1.2529878905043006,3,2.332611743360758,8,23,2,0,D M S,FC Cologne,1,1.2529878905043006,5.1476816944777966,2.3612621556967497
8665,Loic Bade,23,1655,0,1.2505972078070045,0,0.13785948604345322,12,2,5,0,D S,Bayer Leverkusen,0,1.2505972078070045,10.064088642597198,9.906061917543411
12470,Max Moerstedt,22,334,2,1.2503958828747272,0,0.6729935109615326,6,2,2,0,F S,Hoffenheim,2,1.2503958828747272,3.1903133746236563,1.2669239956885576
13851,Ezechiel Banzuzi,24,521,0,1.248297218233347,1,0.353797547519207,15,7,3,0,M S,RasenBallsport Leipzig,0,1.248297218233347,3.044343562796712,1.8351374585181475
13149,Noahkai Banks,23,1746,1,1.2308643972501159,1,0.9259122600778937,9,7,8,0,D S,Augsburg,1,1.2308643972501159,4.726021298207343,3.706311522051692
11868,Arthur,20,1130,1,1.1891322792507708,3,1.199713435024023,10,15,3,0,D S,Bayer Leverkusen,1,1.1891322792507708,6.4784804452210665,5.219180366024375
10774,Adam Hlozek,5,30,0,1.1858347058296204,0,0,3,0,0,0,S,Hoffenheim,0,1.1858347058296204,1.2055274061858654,0.01969270035624504
14428,Hugo Bolin,13,534,1,1.1613999009132385,1,0.507491935044527,15,8,0,0,M S,Borussia M.Gladbach,1,1.1613999009132385,2.3938754983246326,0.9783000312745571
13884,Louis Oppie,23,1606,1,1.1548993904143572,0,1.1255840882658958,15,10,0,0,D M S,St. Pauli,1,1.1548993904143572,4.7634373884648085,2.7592283356934786
140,Yannick Gerhardt,19,1080,1,1.152172677218914,0,0.9047546237707138,11,8,1,0,D M S,Wolfsburg,1,1.152172677218914,2.5076904222369194,1.1791252885013819
5248,Marcel Sabitzer,26,1835,1,1.149563044309616,2,2.240061067044735,20,15,3,0,M S,Borussia Dortmund,1,1.149563044309616,8.931432373821735,6.333587545901537
13496,Karim Coulibaly,27,2128,1,1.1301267184317112,0,0.19372600317001343,6,7,3,1,D S,Werder Bremen,1,1.1301267184317112,4.0185731295496225,3.783440677449107
10750,Rasmus Kristensen,22,1555,2,1.1268442515283823,0,1.3801484052091837,15,8,4,1,D S,Eintracht Frankfurt,2,1.1268442515283823,6.246252434328198,5.263705998659134
13291,Patrice Covic,15,326,1,1.1091214641928673,0,0.940799904987216,5,4,1,0,M S,Werder Bremen,1,1.1091214641928673,2.82220889814198,1.3946651984006166
9015,Cenk Özkacar,25,1786,0,1.0993556138128042,0,0.20536327734589577,11,5,2,0,D S,FC Cologne,0,1.0993556138128042,4.010641107335687,3.955500142648816
14123,Wael Mohya,15,533,2,1.0975704565644264,1,0.19751200266182423,11,4,1,0,F M S,Borussia M.Gladbach,2,1.0975704565644264,1.5268700160086155,0.8649591617286205
7997,Julian Ryerson,31,2288,0,1.086410315707326,15,10.857275873422623,12,57,8,0,D S,Borussia Dortmund,0,1.086410315707326,13.329593954607844,9.274812629446387
11062,Badredine Bouanani,14,451,0,1.0744991190731525,0,0.5685664489865303,16,5,1,0,F M S,VfB Stuttgart,0,1.0744991190731525,4.118053063750267,2.8789315968751907
8878,Atakan Karazor,28,1906,0,1.0594271700829268,1,1.621204137802124,7,13,5,1,M S,VfB Stuttgart,0,1.0594271700829268,11.42892475426197,8.954623859375715
12937,Nicolai Remberg,32,2880,0,1.0534912925213575,2,2.1542654521763325,17,13,11,0,D M,Hamburger SV,0,1.0534912925213575,9.058403618633747,7.185781825333834
13101,Arthur Chaves,15,1062,2,1.0467653088271618,0,0.2324150362983346,5,4,2,0,D S,"Augsburg,Hoffenheim",2,1.0467653088271618,1.9321790896356106,1.686458982527256
9182,Sepe Elye Wahi,10,309,0,1.0327077973634005,1,0.5964227598160505,7,4,1,0,F S,Eintracht Frankfurt,0,1.0327077973634005,1.7842910178005695,0.2781498059630394
13862,Adam Kölle,6,73,1,1.0184025764465332,0,0.03532744571566582,3,1,1,0,S,FC Heidenheim,1,1.0184025764465332,0.1584107019007206,0.03532744571566582
1678,Michy Batshuayi,6,123,1,1.0145394168794155,0,0.18608162552118301,5,2,0,0,F S,Eintracht Frankfurt,0,0.2567627318203449,0.48219047114253044,0.17199566960334778
12955,Aurèle Amenda,24,1664,0,1.009096633642912,0,0.33609938621520996,10,6,5,0,D S,Eintracht Frankfurt,0,1.009096633642912,5.7146389447152615,5.516352321952581
13882,Arkadiusz Pyrka,31,2596,0,1.008908435702324,1,2.2230269787833095,19,24,3,0,D M S,St. Pauli,0,1.008908435702324,8.325334949418902,6.6152997855097055
14423,Philip Otele,9,504,1,1.006495863199234,1,0.961767042055726,7,9,3,1,F M S,Hamburger SV,1,1.006495863199234,2.0749266296625137,0.31537631154060364
11855,Adrian Beck,24,847,1,1.0052050724625587,1,2.5323722325265408,11,18,1,0,M S,FC Heidenheim,1,1.0052050724625587,4.7692983113229275,3.3315641935914755
11835,Senne Lynen,31,2766,0,1.0010085487738252,0,1.2373423893004656,25,14,4,0,D M,Werder Bremen,0,1.0010085487738252,9.094095415435731,7.418055593036115
13887,Jobe Bellingham,32,1779,0,0.9893369525671005,1,0.7723528351634741,19,9,2,1,M S,Borussia Dortmund,0,0.9893369525671005,9.601684469729662,8.472049668431282
8965,Vladimir Coufal,34,3032,1,0.9888284020125866,8,7.478693185374141,26,58,4,0,D M,Hoffenheim,1,0.9888284020125866,15.418089099228382,11.00063280761242
13921,Giorgi Gocholeishvili,24,909,0,0.9827461671084166,1,0.6386436335742474,14,9,1,1,D S,Hamburger SV,0,0.9827461671084166,3.0658979546278715,1.6764663234353065
9745,Dimitris Giannoulis,27,1957,2,0.9717476665973663,5,3.8624802585691214,10,33,8,0,D S,Augsburg,2,0.9717476665973663,6.426895641721785,3.064006181433797
11073,Fabio Chiarodia,15,669,0,0.9675312228500843,0,0.013700447976589203,4,1,1,0,D S,Borussia M.Gladbach,0,0.9675312228500843,1.9361455738544464,1.8917616251856089
10946,Yan Couto,19,989,2,0.9633320793509483,2,2.849770877510309,9,17,4,0,D M S,Borussia Dortmund,2,0.9633320793509483,6.886968974024057,4.392777647823095
2611,Philipp Lienhart,20,1296,1,0.9484050497412682,0,0.14342699013650417,8,4,2,1,D S,Freiburg,1,0.9484050497412682,5.8486660327762365,5.743671094998717
14036,Fabio Baldé,16,422,1,0.946309395134449,1,1.2405132353305817,9,5,0,0,F M S,Hamburger SV,1,0.946309395134449,2.457134682685137,0.46073320508003235
9752,Jesper Lindstrom,13,362,0,0.9394969940185547,0,0.7942945100367069,9,4,2,0,M S,Wolfsburg,0,0.9394969940185547,1.9680058527737856,0.7649932485073805
